CookerStat, GenerateAssetRegistry=0.031572, Initialize=0.183702, RunGuid=RunIDF62499024E8A032D2B685E865F51C212
SavePackageTransactionIdA4D3666C46E067824476958C6CCAF6C4_0, Filename=../../../../../../Unreal Projects/SVNTest/SVNTest/Content/NewLevel.umap, AutoPackageBackupDelegate=0.194225, FlushAsyncLoading=0.005420, FlushStreamingFunc=0.058364, BlockTillAllRequestsFinished=0.005741, ResetLoadersForSaveUnMarkAllObjects=0.448085, TagPackageExports=0.737987, BeginCacheForCookedPlatformData=0.009250, SerializeImports=3.657415, GatherLocalizableTextData=4.819896, MarkNames=0.075266, SerializeSummary=0.024874, SerializeNames=0.415560, SerializeGatherableTextData=0.014670, BuildExportMap=0.224203, SortExportsNonSeekfree=0.125017, SortExportsSeekfreeConstructor=0.109393, SortExportsSeekfreeInner=46.892311, SortExportsSeekfree=0.012118, BuildDependencyMap=0.070803, SerializeImportMap=0.042737, SerializeExportMap=0.019133, SerializeDependencyMap=0.012118, SerializeStringAssetReferenceMap=0.002872, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.826649, SerializeExports=2.020702, SerializeBulkData=7.664375, MoveFile=4.305471, UnaccountedTime=0.184339, RunGuid=RunIDF62499024E8A032D2B685E865F51C212
SavePackageTransactionIdA4D3666C46E067824476958C6CCAF6C4_1, Filename=../../../../../../Unreal Projects/SVNTest/SVNTest/Content/NewLevel.umap, AutoPackageBackupDelegate=6.095272, FlushAsyncLoading=0.013076, FlushStreamingFunc=0.080369, BlockTillAllRequestsFinished=0.016265, ResetLoadersForSaveUnMarkAllObjects=0.266619, TagPackageExports=0.461482, BeginCacheForCookedPlatformData=0.002552, SerializeImports=1.215100, GatherLocalizableTextData=4.747179, MarkNames=0.076860, SerializeSummary=0.019453, SerializeNames=0.368997, SerializeGatherableTextData=0.015307, BuildExportMap=0.218462, SortExportsNonSeekfree=0.119917, SortExportsSeekfreeConstructor=0.091530, SortExportsSeekfreeInner=15.810322, SortExportsSeekfree=0.009250, BuildDependencyMap=0.071120, SerializeImportMap=0.049435, SerializeExportMap=0.018816, SerializeDependencyMap=0.008930, SerializeStringAssetReferenceMap=0.002235, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.685684, SerializeExports=1.836363, SerializeBulkData=6.851755, MoveFile=4.587080, UnaccountedTime=0.175726, RunGuid=RunIDF62499024E8A032D2B685E865F51C212
SavePackageTransactionIdA4D3666C46E067824476958C6CCAF6C4_2, Filename=../../../../../../Unreal Projects/SVNTest/SVNTest/Content/NewLevel.umap, AutoPackageBackupDelegate=0.486996, FlushAsyncLoading=0.004146, FlushStreamingFunc=0.073671, BlockTillAllRequestsFinished=0.005104, ResetLoadersForSaveUnMarkAllObjects=0.195500, TagPackageExports=0.435013, BeginCacheForCookedPlatformData=0.002231, SerializeImports=1.498304, GatherLocalizableTextData=4.736654, MarkNames=0.060279, SerializeSummary=0.048473, SerializeNames=0.380795, SerializeGatherableTextData=0.014033, BuildExportMap=0.262473, SortExportsNonSeekfree=0.132672, SortExportsSeekfreeConstructor=0.083879, SortExportsSeekfreeInner=15.801076, SortExportsSeekfree=0.008609, BuildDependencyMap=0.066336, SerializeImportMap=0.035718, SerializeExportMap=0.017859, SerializeDependencyMap=0.012118, SerializeStringAssetReferenceMap=0.003826, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.726826, SerializeExports=1.899194, SerializeBulkData=6.918412, MoveFile=5.268302, UnaccountedTime=0.185933, RunGuid=RunIDF62499024E8A032D2B685E865F51C212
SavePackageTransactionIdA4D3666C46E067824476958C6CCAF6C4_3, Filename=../../../../../../Unreal Projects/SVNTest/SVNTest/Content/This_is_a_test_blueprint.uasset, AutoPackageBackupDelegate=0.092167, FlushAsyncLoading=0.003189, FlushStreamingFunc=0.090893, BlockTillAllRequestsFinished=0.004783, ResetLoadersForSaveUnMarkAllObjects=0.197414, TagPackageExports=1.095187, BeginCacheForCookedPlatformData=0.002868, SerializeImports=1.712941, GatherLocalizableTextData=1.088805, MarkNames=0.019453, SerializeSummary=0.014033, SerializeNames=0.099503, SerializeGatherableTextData=0.005741, BuildExportMap=0.062831, SortExportsNonSeekfree=0.088979, SortExportsSeekfreeConstructor=0.071440, SortExportsSeekfreeInner=4.170884, SortExportsSeekfree=0.005741, BuildDependencyMap=0.022963, SerializeImportMap=0.007972, SerializeExportMap=0.010524, SerializeDependencyMap=0.004146, SerializeStringAssetReferenceMap=0.002868, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.326578, SerializeExports=1.491290, SerializeBulkData=0.006698, MoveFile=6.005015, UnaccountedTime=4.205011, RunGuid=RunIDF62499024E8A032D2B685E865F51C212
SavePackageTransactionIdA4D3666C46E067824476958C6CCAF6C4_4, Filename=../../../../../../Unreal Projects/SVNTest/SVNTest/Content/NewLevel.umap, AutoPackageBackupDelegate=0.509959, FlushAsyncLoading=0.003505, FlushStreamingFunc=0.081327, BlockTillAllRequestsFinished=0.005420, ResetLoadersForSaveUnMarkAllObjects=0.198692, TagPackageExports=0.751704, BeginCacheForCookedPlatformData=0.004463, SerializeImports=1.403265, GatherLocalizableTextData=4.644166, MarkNames=0.059322, SerializeSummary=0.016902, SerializeNames=0.378564, SerializeGatherableTextData=0.013392, BuildExportMap=0.219420, SortExportsNonSeekfree=0.145432, SortExportsSeekfreeConstructor=0.081323, SortExportsSeekfreeInner=15.433360, SortExportsSeekfree=0.007652, BuildDependencyMap=0.053260, SerializeImportMap=0.045288, SerializeExportMap=0.021368, SerializeDependencyMap=0.008933, SerializeStringAssetReferenceMap=0.002868, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.728741, SerializeExports=1.954682, SerializeBulkData=7.694036, MoveFile=4.568901, UnaccountedTime=0.193585, RunGuid=RunIDF62499024E8A032D2B685E865F51C212
